DBA Name,Inspection Date,Results,IS_JUNK_STORE,IS_REAL_GROCERY,HAS_PRODUCE_FLAG,Address,City,State,Zip,Violations,Latitude,Longitude,DBA_NAME_CLEAN,ADDRESS_CLEAN,geometry,index_right,Community,shape_area,area_num_1,AreaNumber,shape_len,IS_REVIEWED_REAL,REVIEW_NOTES
M & M Grocery,2014-12-23,Pass,FALSE,TRUE,FALSE,4533 N Sheridan Rd,CHICAGO,IL,60640.0,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPLACE BROKEN AND WATER DAMANGED CEILING TILES ABOVE THE REAR STORAGE AREA AND MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: FOUND THE FAUCET HEAD ATTACHED TO THE WASHBOWL SINK IN POOR REPAIR. INSTRUCTED TO RE-ATTACH FAUCET HEAD TO THE SINK PROPERLY AND MAINTAIN.",41.9646620400544,-87.6546333588421,M M GROCERY,4533 N SHERIDAN RD,POINT (-87.6546333588421 41.9646620400544),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
Ashland Mart,2014-12-11,Pass,TRUE,FALSE,FALSE,1528-1540 W Lawrence,CHICAGO,IL,60640.0,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST REPLACE CABINET DISPLAY CASE SURFACE AT THE CASH REGISTER AREA IN FRONT AREA AND BEHIND THE CASH REGISTER AREA SO AS TO BE SMOOTH AND EASILY CLEANABLE.  MUST DETAIL CLEAN AND SANITIZE ALL SHELVING UNITS AND CIGARETTE SHELVING RACK AT THE CASH REGISTER AREA TO REMOVE EXCESSIVE DUST ACCUMULTATION. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST DETAIL CLEAN ALL FLOORS THROUGHOUT ENTIRE PREMISES TO REMOVE EXCESSIVE DUST ACCUMULTATION.  MUST REPAIR AND REPLACE MISSING AND BROKE FLOOR TILES AT HALLWAY LEADING TO THE RESTROOM. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST SEAL HOLES AND OPENING AT THE WALL ON THE LEFT HAND SIDE LEADING TO THE RESTROOM TO PREVENT PEST ENTRY.   MSUT REPLACE WALL COVING ALONG WALLS AT THE HALLWAY LEADING TO THE RESTROOM. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR MOP SINK LOCATED AT THE MECHANIC SHOP SPACE CONNECTED BY A DOOR. MOP SINK IS LEAKING FROM THE PIPE BELOW THE SINK.  MUST PROVIDE A BACK FLOW PREVENTION DEVICE FOR THE MOP SINK FAUCET.  MUST REPAIR HOT WATER FAUCET HANDLE AT THE HAND SINK IN THE RESTROOM. PRESENTLY A WRENCH IS BEING UTILIZED TO OPEN AND CLOSE HOT WATER FACUET HANDLE. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: MUST PROVIDE A WORKING THERMOMETER FOR THE 4 DOOR COOLER AT ALL TIMES.",41.9689907290746,-87.6687614643887,ASHLAND MART,15281540 W LAWRENCE,POINT (-87.6687614643887 41.9689907290746),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
Uptown Service Station Inc,2013-10-22,Pass,TRUE,FALSE,FALSE,4900 N Broadway,CHICAGO,IL,60640.0,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED DIRT BUILD UP ON FLOOR IN 3-COMPARTMENT SINK ROOM. MUST CLEAN FLOOR AND MAINTAIN. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: NO THEROMETER INSIDE STAND UP REACH IN COOLER. INSTRUCTED MANAGER TO PROVIDE WORKING THEROMETER FOR COOLER.",41.9715164409211,-87.6598856362377,UPTOWN SERVICE STATION INC,4900 N BROADWAY,POINT (-87.6598856362377 41.9715164409211),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
Wilson Grocery,2024-05-20,Out Of Business,TRUE,FALSE,FALSE,928 W Wilson Ave,CHICAGO,IL,60640.0,,41.9655577007024,-87.6535592790212,WILSON GROCERY,928 W WILSON AVE,POINT (-87.6535592790212 41.9655577007024),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
Hoa Nom Co,2020-11-24,Out Of Business,TRUE,FALSE,FALSE,1101-1103 W Argyle St,CHICAGO,IL,60640.0,,41.973161299916700,-87.6578331795558,HOA NOM CO,11011103 W ARGYLE ST,POINT (-87.6578331795558 41.973161299916704),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
"Snack 4 Less, Inc.",2020-11-06,Out Of Business,TRUE,FALSE,FALSE,1144 W Wilson Ave,CHICAGO,IL,60640.0,,41.9654844894796,-87.6593348832249,SNACK 4 LESS INC,1144 W WILSON AVE,POINT (-87.6593348832249 41.9654844894796),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
"Uptown Quick Stop,Inc.",2020-04-22,Out Of Business,TRUE,FALSE,FALSE,1025 W Wilson Ave,CHICAGO,IL,60640.0,,41.9653096211949,-87.6558654057009,UPTOWN QUICK STOPINC,1025 W WILSON AVE,POINT (-87.6558654057009 41.9653096211949),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
Quick Stop,2020-03-06,Out Of Business,TRUE,FALSE,FALSE,5000 N Sheridan Rd,CHICAGO,IL,60640.0,,41.9733604572653,-87.6550765826466,QUICK STOP,5000 N SHERIDAN RD,POINT (-87.6550765826466 41.9733604572653),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
Save More Company,2019-11-05,Out Of Business,TRUE,FALSE,FALSE,4650-4652 N Sheridan Rd,CHICAGO,IL,60640.0,,41.9669775683018,-87.6549446416828,SAVE MORE COMPANY,46504652 N SHERIDAN RD,POINT (-87.6549446416828 41.9669775683018),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
A+Store,2018-04-30,Out Of Business,TRUE,FALSE,FALSE,4443 N Sheridan Rd,CHICAGO,IL,60640.0,,41.9630080974976,-87.6546130694679,ASTORE,4443 N SHERIDAN RD,POINT (-87.6546130694679 41.9630080974976),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
Rana Home Goodies And Convenie,2017-12-28,Out Of Business,TRUE,FALSE,FALSE,4866 N Clark St,CHICAGO,IL,60640.0,,41.9708429952628,-87.6678673558718,RANA HOME GOODIES AND CONVENIE,4866 N CLARK ST,POINT (-87.6678673558718 41.9708429952628),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
Vitamin Outlet,2017-12-28,Out Of Business,TRUE,FALSE,FALSE,5158 N Clark St,CHICAGO,IL,60640.0,,41.9761389266918,-87.6685605344843,VITAMIN OUTLET,5158 N CLARK ST,POINT (-87.6685605344843 41.9761389266918),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
La Primera,2017-10-10,Out Of Business,TRUE,FALSE,FALSE,5012-5014 N Clark St,CHICAGO,IL,60640.0,,41.972904166556,-87.6681329986064,LA PRIMERA,50125014 N CLARK ST,POINT (-87.6681329986064 41.972904166556),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
Club-100,2017-10-04,Out Of Business,TRUE,FALSE,FALSE,1730 W Lawrence Ave,CHICAGO,IL,60640.0,,41.9689560678724,-87.6723534125939,CLUB100,1730 W LAWRENCE AVE,POINT (-87.6723534125939 41.9689560678724),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
Grab N Go,2017-08-22,Out Of Business,TRUE,FALSE,FALSE,812 W Irving Park Rd,CHICAGO,IL,60613.0,,41.954660667049,-87.6503054301131,GRAB N GO,812 W IRVING PARK RD,POINT (-87.6503054301131 41.954660667049),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
The Good Shepard Enterprise,2017-03-22,Out Of Business,TRUE,FALSE,FALSE,5108 N Broadway,CHICAGO,IL,60640.0,,41.9748585164658,-87.6599758937987,THE GOOD SHEPARD ENTERPRISE,5108 N BROADWAY,POINT (-87.6599758937987 41.9748585164658),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
"Up Town Produce, Inc.",2015-11-25,Out Of Business,TRUE,FALSE,FALSE,4550 N Magnolia Ave,CHICAGO,IL,60640.0,,41.965027342454700,-87.6611598807866,UP TOWN PRODUCE INC,4550 N MAGNOLIA AVE,POINT (-87.6611598807866 41.965027342454704),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
Fresh Casita,2015-11-06,Out Of Business,TRUE,FALSE,FALSE,1714 W Lawrence Ave,CHICAGO,IL,60640.0,,41.9689636603568,-87.6716851203005,FRESH CASITA,1714 W LAWRENCE AVE,POINT (-87.6716851203005 41.9689636603568),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
Taqueria Guerrero,2012-02-23,Out Of Business,TRUE,FALSE,FALSE,1116 W Argyle St,CHICAGO,IL,60640.0,,41.9733740937942,-87.658479860855,TAQUERIA GUERRERO,1116 W ARGYLE ST,POINT (-87.658479860855 41.9733740937942),2.0,UPTOWN,65095642.7289,3.0,3.0,46972.7945549,,
