DBA Name,Address,IS_JUNK_STORE,IS_REAL_GROCERY,HAS_PRODUCE_FLAG,City,State,Zip,Inspection Date,Results,Violations,Latitude,Longitude,DBA_NAME_CLEAN,ADDRESS_CLEAN,geometry,index_right,Community,shape_area,area_num_1,AreaNumber,shape_len,IS_REVIEWED_REAL,REVIEW_NOTES
Dir Nutricion,4821 W Diversey,TRUE,FALSE,FALSE,CHICAGO,IL,60639.0,2020-07-17,Out Of Business,,41.9314129424533,-87.747478687659,DIR NUTRICION,4821 W DIVERSEY,POINT (-87.747478687659 41.9314129424533),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Jabon  Maravilloso,5702 W Diversey Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60639.0,2020-06-30,Out Of Business,,41.9313513610339,-87.7688312350077,JABON MARAVILLOSO,5702 W DIVERSEY AVE,POINT (-87.7688312350077 41.9313513610339),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Aasjm Inc.,5400 W Diversey Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60639.0,2020-06-25,Pass,"51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED TOILET IN POOR REPAIR IN MEN'S RESTROOM. (GARBAGE BAG TIED AROUND TOILET.) MUST REPAIR AND MAINTAIN SAME.	 | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED GARBAGE UNCOVERED IN WOMEN'S RESTROOM. MUST COVER ALL RECEPTACLES INSIDE WOMEN'S RESTROOM.",41.9314456580563,-87.7613987487166,AASJM INC,5400 W DIVERSEY AVE,POINT (-87.7613987487166 41.9314456580563),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Circle G,6401 W Belmont Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60634.0,2020-05-11,Pass W/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO PROCEDURE/PLAN FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE AND MAINTAIN REQUIRED PROCEDURE/PLAN AND APPROPRIATE SUPPLIES OR KIT. (NECESSARY ITEMS AT A MINIMUM: GLOVES,  FACE MASKS,  DISPOSABLE MOPS AND APPROPRIATE SANITIZER/SPRAY  THAT KILLS NOROVIRUS)   PRIORITY FOUNDATION VIOLATION 7-38-005   NO CITATION ISSUED | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: INSTRUCTED TO PROVIDE HANDWASHING SIGNAGE AT HANDSINKS (FRONT/WASHROOM). | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: INSTRUCTED TO REPAIR LOW (HOT) WATER PRESSURE AT HAND SINK BEHIND FRONT SERVICE AREA. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: INSTRUCTED TO CLEAN AND MAINTAIN REAR OUTSIDE AREA. MUST REMOVE ALL CLUTTER AND UNNECESSARY ARTICLES TO PREVENT PEST HARBORAGE.",41.9382069651126,-87.7860840700921,CIRCLE G,6401 W BELMONT AVE,POINT (-87.7860840700921 41.9382069651126),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
5659 W. Diversey,5659 W Diversey Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60639.0,2020-05-01,Pass W/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. MUST PROVIDE WRITTEN EMPLOYEE HEALTH POLICY FOR ALL EMPLOYEES. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO VOMIT AND DIARRHEA CLEAN UP KIT/PROCEDURE ON SITE. MUST PROVIDE WRITTEN PROCEDURE FOR THE CLEAN UP OF VOMIT AND DIARRHEAL EVENTS, AND CORRESPONDING EQUIPMENT OUTLINE IN PROCEDURE. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED.  | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO THERMOMETER EASILY VISIBLE IN THE DAIRY COOLER. MUST PROVIDE A THERMOMETER IN A CONSPICUOUS SPOT IN THE CASE WITH THE DAIRY (EGGS, MILK, ETC.). MUST MAINTAIN SAME.  | 61. SUMMARY REPORT DISPLAYED AND VISIBLE TO THE PUBLIC - Comments: OBSERVED FACILITY DOES NOT HAVE AN INSPECTION REPORT SUMMARY POSTED. INSTRUCTED MUST HAVE THE MOST RECENT INSPECTION REPORT SUMMARY POSTED AT ALL TIMES. OPERATOR CORRECTED DURING INSPECTION. PRIORITY FOUNDATION VIOLATION 7-42-010(B).  NO CITATION ISSUED.",41.9311354034829,-87.768612130635,5659 W DIVERSEY,5659 W DIVERSEY AVE,POINT (-87.768612130635 41.9311354034829),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Bel-Long Pantry,5401 W Belmont Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60641.0,2020-04-28,Pass W/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO PROCEDURE FOR VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE AND PPROVIDE CLEANING SUPPLIES KIT. PRIORITY FOUNDATION 7-38-005 NO CITATION ISSUED. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: HEAVY LEAK ON THE 2 COMPARTMENT SINK FAUCET ARM CONNECTOR AND ON THE 3 COMPARTMENT SINK FAUCET ARM CONNECTOR. MUST REPAIR TO STOP THE LEAK. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOOR THROUGHOUT THE REAR STORAGE AREAS,ALONG THE WALL BASE, ALL CORNER AND BY THE ATM MACHINE WITH DEBRIS. MUST CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: PEELING PAINT ALONG THE EXIT DOOR RIM AND THE TOP OF THE DOOR. MUST SCRAPE PEELING PAINT AND RE PAINT AND MAINTAIN.",41.9385270506586,-87.7616548064493,BELLONG PANTRY,5401 W BELMONT AVE,POINT (-87.7616548064493 41.9385270506586),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Gordon Food Service Store Llc,6431 W Fullerton Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60707.0,2020-04-27,Pass W/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO PROCEDURE/PLAN FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE AND MAINTAIN REQUIRED PROCEDURE/PLAN AND APPROPRIATE SUPPLIES OR KIT. (NECESSARY ITEMS AT A MINIMUM: GLOVES, FACE MASKS, DISPOSABLE MOPS AND APPROPRIATE SANITIZER/SPRAY THAT KILLS NOROVIRUS) PRIORITY FOUNDATION VIOLATION 7-38-005,NO CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED FRONT ENTRANCE DOOR AND REAR SIDE EXIT DOOR WITH GAP AT BOTTOM OF MENTIONED DOORS APPROX 1/4"" INCH MODE OF ENTRY SHOWED MANAGER.INSTRUCTED TO MAKE DOORS TIGHT FITTING ALL ACROSS THE BOTTOMS TO PREVENT PEST ENTRY AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND ORGANIZE REAR MECHANICAL ROOMS AND REMOVE UNNECESSARY ARTICLES DUE TO POTENTIAL PEST HARBORAGE AND KEPT ITEMS MUST BE ELEVATED AT LEAST 6"" INCHES OFF THE FLOOR TO FACILITATE CLEANING. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED TO REMOVE ACCUMULATIONS OF DUSTS ON VENTILATION COVERS IN WASH ROOMS AND TO MAINTAIN.",41.9235577555916,-87.7865918637706,GORDON FOOD SERVICE STORE LLC,6431 W FULLERTON AVE,POINT (-87.7865918637706 41.9235577555916),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
"New Aguila # 1 Grocery, Inc.",5333 W Fullerton Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60639.0,2020-04-09,Out Of Business,,41.9239481273437,-87.7599748521326,NEW AGUILA 1 GROCERY INC,5333 W FULLERTON AVE,POINT (-87.7599748521326 41.9239481273437),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Estilo De Vida,5817 W Diversey Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60639.0,2019-12-06,Out Of Business,,41.9310869200793,-87.7718920553933,ESTILO DE VIDA,5817 W DIVERSEY AVE,POINT (-87.7718920553933 41.9310869200793),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Living Good Coffee,5515 W Belmont Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60641.0,2019-11-08,Out Of Business,,41.9384885390051,-87.764655591865,LIVING GOOD COFFEE,5515 W BELMONT AVE,POINT (-87.764655591865 41.9384885390051),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Big Lots #4497,4628 W Diversey Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60639.0,2019-04-02,Pass,,41.9316877312966,-87.7430944913529,BIG LOTS 4497,4628 W DIVERSEY AVE,POINT (-87.7430944913529 41.9316877312966),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Apple Pantry,5835 W Fullerton Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60639.0,2018-11-27,Pass W/ Conditions,,41.9237723314691,-87.7722835904723,APPLE PANTRY,5835 W FULLERTON AVE,POINT (-87.7722835904723 41.9237723314691),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Super Save Grocery,6259 W Belmont Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60634.0,2017-11-16,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS ALONG THE WALLS AND IN ALL CORNERS IN FRONT DISPLAY AREA AND IN REAR STORAGE AREA.   | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: INSTRUCTED TO CLEAN AND REMOVE UNNECESSARY ARTICLES AND CLUTTER IN REAR STORAGE AREA. USABLE ITEMS (FOOD AND NON FOOD) MUST BE STORED 6"" OFF THE FLOOR FOR EASY ACCESS ON CLEANING.",41.938245949026500,-87.7833814981674,SUPER SAVE GROCERY,6259 W BELMONT AVE,POINT (-87.7833814981674 41.938245949026495),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Lacabana,5958 W Wrightwood Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60639.0,2017-10-24,Pass,,41.9275941203256,-87.775812707977,LACABANA,5958 W WRIGHTWOOD AVE,POINT (-87.775812707977 41.9275941203256),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Three B Foods,2815 N Central Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60634.0,2017-03-02,Out Of Business,,41.9317672277953,-87.7661172178029,THREE B FOODS,2815 N CENTRAL AVE,POINT (-87.7661172178029 41.9317672277953),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Supermercado La Villa,5020 W Fullerton Ave,FALSE,TRUE,FALSE,CHICAGO,IL,60639.0,2017-02-02,Out Of Business,,41.9242727135855,-87.7521150376578,SUPERMERCADO LA VILLA,5020 W FULLERTON AVE,POINT (-87.7521150376578 41.9242727135855),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
The Super Discount,5557 W Belmont Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60641.0,2015-11-04,Out Of Business,,41.9384664764612,-87.7663567364366,THE SUPER DISCOUNT,5557 W BELMONT AVE,POINT (-87.7663567364366 41.9384664764612),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Herbalife,5332 W Diversey Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60639.0,2015-04-23,Out Of Business,,41.9314613753726,-87.7602208550387,HERBALIFE,5332 W DIVERSEY AVE,POINT (-87.7602208550387 41.9314613753726),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Taqueria La Reyna Inc,5201 W Grand Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60639.0,2014-09-25,Out Of Business,,41.9168399143181,-87.7560359507333,TAQUERIA LA REYNA INC,5201 W GRAND AVE,POINT (-87.7560359507333 41.9168399143181),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Santa Maria Supermercado # 1,5126 W Grand Ave,FALSE,TRUE,TRUE,CHICAGO,IL,60639.0,2013-09-27,Out Of Business,,41.9169745353322,-87.7545340767224,SANTA MARIA SUPERMERCADO 1,5126 W GRAND AVE,POINT (-87.7545340767224 41.9169745353322),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
T & Z Meat,3021 N Cicero Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60641.0,2013-07-10,Out Of Business,,41.9358159257352,-87.7466186971536,T Z MEAT,3021 N CICERO AVE,POINT (-87.7466186971536 41.9358159257352),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Panaderia Marquez,2506 N Laramie Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60639.0,2012-10-22,Out Of Business,,41.9262105381773,-87.756370412796,PANADERIA MARQUEZ,2506 N LARAMIE AVE,POINT (-87.756370412796 41.9262105381773),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Stefan'S Deli,6035 W Belmont Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60634.0,2012-07-24,Out Of Business,,41.9383199871225,-87.7776153680287,STEFANS DELI,6035 W BELMONT AVE,POINT (-87.7776153680287 41.9383199871225),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Cyto Fuels,6349 W Fullerton,TRUE,FALSE,FALSE,CHICAGO,IL,60639.0,2012-02-24,Pass,,41.9235758557882,-87.7849853721523,CYTO FUELS,6349 W FULLERTON,POINT (-87.7849853721523 41.9235758557882),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
Family Bargains,2930 N Central Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60634.0,2011-10-26,Pass,,41.9340396309213,-87.7664872337738,FAMILY BARGAINS,2930 N CENTRAL AVE,POINT (-87.7664872337738 41.9340396309213),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
La Luna #2,6209 W Diversey Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60639.0,2011-06-29,Out Of Business,,41.9309553518096,-87.7811982967116,LA LUNA 2,6209 W DIVERSEY AVE,POINT (-87.7811982967116 41.9309553518096),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
La Dona Grocery Store,3040 N Laramie Ave,FALSE,TRUE,TRUE,CHICAGO,IL,60641.0,2011-02-17,Out Of Business,,41.9362998712091,-87.7567498048991,LA DONA GROCERY STORE,3040 N LARAMIE AVE,POINT (-87.7567498048991 41.9362998712091),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
"Sunrise Finer Food, Inc.",5401 W Diversey Ave,FALSE,TRUE,TRUE,CHICAGO,IL,60639.0,2010-12-20,Pass,,41.9312261583926,-87.7613936081605,SUNRISE FINER FOOD INC,5401 W DIVERSEY AVE,POINT (-87.7613936081605 41.9312261583926),18.0,BELMONT CRAGIN,109099414.689,19.0,19.0,43311.707379,,
