DBA Name,Inspection Date,Results,IS_JUNK_STORE,IS_REAL_GROCERY,HAS_PRODUCE_FLAG,Address,City,State,Zip,Violations,Latitude,Longitude,DBA_NAME_CLEAN,ADDRESS_CLEAN,geometry,index_right,Community,shape_area,area_num_1,AreaNumber,shape_len,IS_REVIEWED_REAL,REVIEW_NOTES
Windy City Chops Inc,2015-03-05,Pass,TRUE,FALSE,FALSE,2222 E 75Th St,CHICAGO,IL,60649.0,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN THE FLOORS THROUGHOUT PREMISES,ALONG WALL BASE AND CORNERS | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: MUST PROVIDE A SPRING ON THE WASHROOM DOOR FOR SELF -CLOSING | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: MUST PROVIDE THERMOMETERS INSIDE ALL CHEST FREEZERS",41.7590551435222,-87.5702526505777,WINDY CITY CHOPS INC,2222 E 75TH ST,POINT (-87.5702526505777 41.7590551435222),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
"Park View Mart ,Inc",2014-08-13,Pass,TRUE,FALSE,FALSE,6700-6718 S Jeffery Blvd,CHICAGO,IL,60649.0,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS THROUGHOUT UNDERNEATH AND BEHIND ALL HEAVY EQUIPMENT(DIRT, DEBRIS TRASH).   | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments:  CLEAN ALL WALLS, DOORS AND DUSTY CEILING VENTS THROUGHOUT. SEAL ALL LOOSE WALL COVE(BASE BOARDS) THROUGHOUT.   | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST ELEVATE ALL NON FOOD STOCK 6  INCHES OFF FLOOR.",41.7733684085466,-87.5766385521771,PARK VIEW MART INC,67006718 S JEFFERY BLVD,POINT (-87.5766385521771 41.7733684085466),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
71St Grocery Inc.,2014-07-25,Pass,FALSE,TRUE,FALSE,1908-1910 E 71St St,CHICAGO,IL,60649.0,38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NO HOT RUNNING WATER AT MOP SINK. MUST PROVIDE AND MAINTAIN HOT RUNNING WATER AT MOP SINK.,41.76633472128870,-87.5783620427752,71ST GROCERY INC,19081910 E 71ST ST,POINT (-87.5783620427752 41.76633472128871),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
Touba Caribbean Connexon,2014-05-28,Pass,TRUE,FALSE,FALSE,1964 E 73Rd St Fl,CHICAGO,IL,60649.0,,41.7626175855683,-87.5767608225317,TOUBA CARIBBEAN CONNEXON,1964 E 73RD ST FL,POINT (-87.5767608225317 41.7626175855683),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
Exchange Stop Food,2010-10-20,Pass,TRUE,FALSE,FALSE,2427 E 72Nd St,CHICAGO,IL,60649.0,,41.76433785971,-87.5654650651483,EXCHANGE STOP FOOD,2427 E 72ND ST,POINT (-87.5654650651483 41.76433785971),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
God First God Last God Always,2010-09-29,Pass,TRUE,FALSE,FALSE,2243 E 71St St,CHICAGO,IL,60649.0,,41.7660302749822,-87.5697366306211,GOD FIRST GOD LAST GOD ALWAYS,2243 E 71ST ST,POINT (-87.5697366306211 41.7660302749822),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
Mccoy Healthy Foods,2010-08-31,Pass,TRUE,FALSE,FALSE,3024 E Cheltenham Pl,CHICAGO,IL,60649.0,,41.7524502135803,-87.5515970511324,MCCOY HEALTHY FOODS,3024 E CHELTENHAM PL,POINT (-87.5515970511324 41.7524502135803),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
Y & K Laundry & Cleaners. Inc.,2010-02-08,Pass,TRUE,FALSE,FALSE,7120-7128 S Yates Blvd,CHICAGO,IL,60649.0,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST CLEAN ALL STORAGE SHELVES TO REMOVE DUST. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS NEED DETAIL CLEANING IN AREA WHERE CHIPS AND CANDY SOLD.  ALSO IN CUSTOMER WASHROOM. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: SEAL OPENINGS UNDER SINK IN AREA WHERE CHIPS AND CANDY SOLD.  REPAIR PANELING UNDER SINK WHERE NEEDED.  REMOVE DUST FROM VENTILATION FAN IN WASHROOM. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OWNER HAD HOT WATER AT EXPOSED SINK AND THREE COMP SINK BEHIND COUNTER OFF; RESTORED.  INSTRUCTED THAT ALL SINKS MUST HAVE HOT RUNNING WATER AT ALL TIMES.  CUSTOMER WASHROOM NOT CLEAN AND MAINTAINED; MUST CLEAN AND MAINTAIN WASHROOM.",41.7655092657442,-87.5666510575795,Y K LAUNDRY CLEANERS INC,71207128 S YATES BLVD,POINT (-87.5666510575795 41.7655092657442),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
71St Food And Grocery,2025-03-04,Out Of Business,TRUE,FALSE,FALSE,2304 E 71St St,CHICAGO,IL,60649.0,,41.7664162676918,-87.5695760282406,71ST FOOD AND GROCERY,2304 E 71ST ST,POINT (-87.5695760282406 41.7664162676918),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
Al Sultan Limited,2024-12-13,Out Of Business,TRUE,FALSE,FALSE,2001 E 75Th St,CHICAGO,IL,60649.0,,41.7587673551048,-87.5760781480439,AL SULTAN LIMITED,2001 E 75TH ST,POINT (-87.5760781480439 41.7587673551048),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
The Gig Plus Inc,2024-08-26,Out Of Business,TRUE,FALSE,FALSE,7104 S Jeffery Blvd,CHICAGO,IL,60649.0,,41.765920416429100,-87.5764402487624,THE GIG PLUS INC,7104 S JEFFERY BLVD,POINT (-87.5764402487624 41.765920416429104),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
Cj Minimart,2024-08-23,Out Of Business,TRUE,FALSE,FALSE,2124 E 71St St,CHICAGO,IL,60649.0,,41.7663835899287,-87.5727792754358,CJ MINIMART,2124 E 71ST ST,POINT (-87.5727792754358 41.7663835899287),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
Fuel Star,2022-05-26,Out Of Business,TRUE,FALSE,FALSE,7601 S Jeffery Blvd,CHICAGO,IL,60649.0,,41.7569700964253,-87.5759544623306,FUEL STAR,7601 S JEFFERY BLVD,POINT (-87.5759544623306 41.7569700964253),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
Simply Convenient,2017-06-30,Out Of Business,TRUE,FALSE,FALSE,2200 E 73Rd St,CHICAGO,IL,60649.0,,41.7626778521956,-87.5712431658465,SIMPLY CONVENIENT,2200 E 73RD ST,POINT (-87.5712431658465 41.7626778521956),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
Sam'S Food And Deli,2016-12-15,Out Of Business,TRUE,FALSE,FALSE,2314 E 75Th St,CHICAGO,IL,60649.0,,41.7590779271424,-87.5681602158829,SAMS FOOD AND DELI,2314 E 75TH ST,POINT (-87.5681602158829 41.7590779271424),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
South Shore Pantry,2016-09-13,Out Of Business,TRUE,FALSE,FALSE,2160 E 71St St,CHICAGO,IL,60649.0,,41.7663958418315,-87.5714689089219,SOUTH SHORE PANTRY,2160 E 71ST ST,POINT (-87.5714689089219 41.7663958418315),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
Merrill Food,2016-08-29,Out Of Business,TRUE,FALSE,FALSE,2122 E 71St St,CHICAGO,IL,60649.0,,41.7663829618162,-87.5728640821814,MERRILL FOOD,2122 E 71ST ST,POINT (-87.5728640821814 41.7663829618162),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
"Omar & Salma, Inc.",2016-06-27,Out Of Business,TRUE,FALSE,FALSE,2800 E 76Th St,CHICAGO,IL,60649.0,,41.75819161551150,-87.5567978242453,OMAR SALMA INC,2800 E 76TH ST,POINT (-87.5567978242453 41.75819161551151),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
Royal Food Basket Inc.,2015-12-10,Out Of Business,TRUE,FALSE,FALSE,1856 E 79Th St,CHICAGO,IL,60649.0,,41.7516837546934,-87.578574003649,ROYAL FOOD BASKET INC,1856 E 79TH ST,POINT (-87.578574003649 41.7516837546934),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
Parkview Service,2014-08-06,Out Of Business,TRUE,FALSE,FALSE,6700 S Jeffery Blvd,CHICAGO,IL,60649.0,,41.7733684085466,-87.5766385521771,PARKVIEW SERVICE,6700 S JEFFERY BLVD,POINT (-87.5766385521771 41.7733684085466),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
Me-Me One Stop Food,2014-07-11,Out Of Business,TRUE,FALSE,FALSE,1916 E 79Th St,CHICAGO,IL,60649.0,,41.7516950365112,-87.5776912180922,MEME ONE STOP FOOD,1916 E 79TH ST,POINT (-87.5776912180922 41.7516950365112),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
Zee'S Discount,2011-11-03,Fail,TRUE,FALSE,FALSE,7344 S Stony Island Ave,CHICAGO,IL,60649.0,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines.NO  PEST CONTROL LOG BOOK ON PREMISES MUST PROVIDE | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.SEAL RESTROOM WALL, AND  ADD COVING AT BASE OF THE WALL. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: Toilet rooms shall be completely enclosed and shall be vented to the outside air or mechanically ventilated.NEED DOOR CHECK FOR RESTROOM DOOR. MUST PROVIDE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.NEED A MOP SINK WITH BACKFLOW DEVICE AT NOZZEL. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: Cleaning equipment shall be properly stored away from food, utensils, equipment, and clean linens. All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors.REMOVE CLUTTER BOXES FROM REAR STORAGE AREA.",41.7610748860621,-87.5863442232745,ZEES DISCOUNT,7344 S STONY ISLAND AVE,POINT (-87.5863442232745 41.7610748860621),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,
