DBA Name,Inspection Date,Results,IS_JUNK_STORE,IS_REAL_GROCERY,HAS_PRODUCE_FLAG,Address,City,State,Zip,Violations,Latitude,Longitude,DBA_NAME_CLEAN,ADDRESS_CLEAN,geometry,index_right,Community,shape_area,area_num_1,AreaNumber,shape_len,IS_REVIEWED_REAL,REVIEW_NOTES
"E Mni Mart, Inc.",2013-12-09,Pass,TRUE,FALSE,FALSE,6005 S Ashland Ave,CHICAGO,IL,60636.0,"36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: PROVIDE LIGHTS AND SHIELD INSIDE OF 3-D00R REFRIGERATOR ON DISPLAY FLOOR. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MOP SINK WITHOUT BACKFLOW DEVICE. MUST PROVIDE. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: MUST PROVIDE THERMOMETER FOR 2-DOOR REFRIGERATOR IN FRONT OF SERVICE COUNTER.",41.7847276602292,-87.6642014116333,E MNI MART INC,6005 S ASHLAND AVE,POINT (-87.6642014116333 41.7847276602292),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,
South Side Pride Llc,2012-05-11,Pass,TRUE,FALSE,FALSE,5658 S Loomis Blvd,CHICAGO,IL,60636.0,,41.7905450364451,-87.6597870437337,SOUTH SIDE PRIDE LLC,5658 S LOOMIS BLVD,POINT (-87.6597870437337 41.7905450364451),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,
Rainbow Grocery,2010-01-05,Pass,FALSE,TRUE,FALSE,2003 W 69Th St,CHICAGO,IL,60636.0,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. FOLLOWING NEED CLEANING: INTERIOR AND EXTERIOR OF ALL SHELVES, COOLERS, COUNTERS    | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. REPLACE DAMAGED AND MISSING FLOOR TILES IN ALL AREAS. FLOORS NEED CLEANING UNDER ALL EQUIPMENT ALONG WALLS AND IN ALL CORNERS IN SALES, STORAGE AND BASEMENT AREAS.   | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. REPLACE ALL MISSING AND STAINED CEILING TILES IN ALL AREAS. SEAL ALL OPENINGS IN WALLS AND CEILINGS AROUND PIPE FITTINGS AND ELECTRICAL OUTLETS IN ALL AREAS.   | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors. REMOVE ALL LITTER OUTSIDE ALONG SOUTH WALL OF BUILDING. DISCARD ALL UNUSED EQUIPMENT AND UNNECESSARY ARTICLES IN REAR STORAGE AND BASEMENT AREAS TO PREVENT PEST HARBORAGE. PROPERLY ORGANIZE ALL STORAGE AREAS.",41.7683283348007,-87.6738193840268,RAINBOW GROCERY,2003 W 69TH ST,POINT (-87.6738193840268 41.7683283348007),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,
71 Food Wholesale,2024-11-19,Out Of Business,TRUE,FALSE,FALSE,2001 W 71St St,CHICAGO,IL,60636.0,,41.7646961210413,-87.6735927847007,71 FOOD WHOLESALE,2001 W 71ST ST,POINT (-87.6735927847007 41.7646961210413),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,
"Sam Food,Deli & Fast Food",2024-09-13,Out Of Business,TRUE,FALSE,FALSE,6558 S Ashland Ave,CHICAGO,IL,60636.0,,41.7741010567902,-87.6642196704863,SAM FOODDELI FAST FOOD,6558 S ASHLAND AVE,POINT (-87.6642196704863 41.7741010567902),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,
E-Wood Pantry,2024-08-29,Out Of Business,TRUE,FALSE,FALSE,1556 W 63Rd St,CHICAGO,IL,60636.0,,41.7795775437224,-87.6641710727199,EWOOD PANTRY,1556 W 63RD ST,POINT (-87.6641710727199 41.7795775437224),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,
71St Ashland - B P,2021-09-22,Out Of Business,TRUE,FALSE,FALSE,7059 S Ashland Ave,CHICAGO,IL,60636.0,,41.7650042594317,-87.6636541132173,71ST ASHLAND B P,7059 S ASHLAND AVE,POINT (-87.6636541132173 41.7650042594317),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,
Jay'S Vender,2021-01-28,Out Of Business,TRUE,FALSE,FALSE,5600 S Wood St,CHICAGO,IL,60636.0,,41.7920606583028,-87.6695368470609,JAYS VENDER,5600 S WOOD ST,POINT (-87.6695368470609 41.7920606583028),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,
Rainbow X O,2020-11-20,Out Of Business,TRUE,FALSE,FALSE,7100 S Ashland Ave,CHICAGO,IL,60636.0,,41.7648593824254,-87.6639401763048,RAINBOW X O,7100 S ASHLAND AVE,POINT (-87.6639401763048 41.7648593824254),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,
Kamal Chebli,2016-11-28,Out Of Business,TRUE,FALSE,FALSE,5536 S Ashland Ave,CHICAGO,IL,60636.0,,41.7925161580142,-87.6646929455424,KAMAL CHEBLI,5536 S ASHLAND AVE,POINT (-87.6646929455424 41.7925161580142),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,
"Gq Grocery & Fast Food, Inc.",2016-11-23,Out Of Business,TRUE,FALSE,FALSE,1542 W 69Th St,CHICAGO,IL,60636.0,,41.7686710729597,-87.6631805965458,GQ GROCERY FAST FOOD INC,1542 W 69TH ST,POINT (-87.6631805965458 41.7686710729597),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,
Englewood Marathon,2016-05-09,Out Of Business,TRUE,FALSE,FALSE,6124 S Ashland Ave,CHICAGO,IL,60636.0,,41.7823407537692,-87.6644362100278,ENGLEWOOD MARATHON,6124 S ASHLAND AVE,POINT (-87.6644362100278 41.7823407537692),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,
Snack Shack & Wireless,2015-11-30,Out Of Business,TRUE,FALSE,FALSE,1445 W 63Rd St,CHICAGO,IL,60636.0,,41.7794082548951,-87.6611328204804,SNACK SHACK WIRELESS,1445 W 63RD ST,POINT (-87.6611328204804 41.7794082548951),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,
Windy City Snacks & Cellular,2012-01-24,Out Of Business,TRUE,FALSE,FALSE,7122 S Ashland Ave,CHICAGO,IL,60636.0,,41.7642603929413,-87.6639063014389,WINDY CITY SNACKS CELLULAR,7122 S ASHLAND AVE,POINT (-87.6639063014389 41.7642603929413),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,
Racine Food & General Merchandise,2024-09-03,No Entry,TRUE,FALSE,FALSE,5500 S Racine Ave,CHICAGO,IL,60636.0,,41.7937276922538,-87.6550099828955,RACINE FOOD GENERAL MERCHANDISE,5500 S RACINE AVE,POINT (-87.6550099828955 41.7937276922538),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,
Loggins Neigh Grocery,2022-12-14,No Entry,TRUE,FALSE,FALSE,7000 S Wood St,CHICAGO,IL,60636.0,,41.7665828385722,-87.6688693605636,LOGGINS NEIGH GROCERY,7000 S WOOD ST,POINT (-87.6688693605636 41.7665828385722),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,
