DBA Name,Inspection Date,Results,IS_JUNK_STORE,IS_REAL_GROCERY,HAS_PRODUCE_FLAG,Address,City,State,Zip,Violations,Latitude,Longitude,DBA_NAME_CLEAN,ADDRESS_CLEAN,geometry,index_right,Community,shape_area,area_num_1,AreaNumber,shape_len,IS_REVIEWED_REAL,REVIEW_NOTES
Hollywood Wine & Deli,2024-07-31,Pass,TRUE,FALSE,FALSE,5652 N Western Ave,CHICAGO,IL,60659.0,,41.9847263511591,-87.689628456298,HOLLYWOOD WINE DELI,5652 N WESTERN AVE,POINT (-87.689628456298 41.9847263511591),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Kabul Mart,2024-06-21,Pass,TRUE,FALSE,FALSE,2705 W Devon Ave,CHICAGO,IL,60659.0,"51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments:  NO BACK FLOW PREVENTION DEVICE PROVIDED AT MOP SINK  MUST INSTALL SO BACK FLOW PREVENTION DEVICE MAY BE LOCATED TO BE SERVICED AND MAINTAIN.  | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: NO SELF CLOSING DEVICE PROVIDED AT STAFF AND CUSTOMER'S TOILET ROOM.INSTRUCTED TO PROVIDE",41.9974880820589,-87.6974200821589,KABUL MART,2705 W DEVON AVE,POINT (-87.6974200821589 41.9974880820589),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Target Store # T-2079,2024-05-24,Pass,FALSE,TRUE,TRUE,2112 W Peterson Ave,CHICAGO,IL,60659.0,,41.9907292179606,-87.6829794535986,TARGET STORE T2079,2112 W PETERSON AVE,POINT (-87.6829794535986 41.9907292179606),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Makki Mart Corp,2024-04-22,Pass,TRUE,FALSE,FALSE,2440 W Devon Ave,CHICAGO,IL,60659.0,,41.9978143964285,-87.6915061096369,MAKKI MART CORP,2440 W DEVON AVE,POINT (-87.6915061096369 41.9978143964285),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Pan Mahal,2023-11-14,Pass,TRUE,FALSE,FALSE,2353 W Devon Ave,CHICAGO,IL,60659.0,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED THE REAR EXIT DOOR NOT COMPLETELY RODENT-PROOFED AS REQUIRED. INSTRUCTED THE PERSON IN CHARGE TO COMPLETELY RODENT PROOF DOOR BY SEALING 1/4 GAP AT THE BOTTOM OF THE DOOR AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED FACILITY WITHOUT A SERVICE SINK. INSTRUCTED THE PERSON IN CHARGE TO PROVIDE A SERVICE SINK FOR PROPER DISPOSAL OF DIRTY MOP WATER AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MULTIPLE HOLES IN CEILING PANELS IN THE REAR NEAR THE HOT WATER TANK. INSTRUCTED THE PERSON IN CHARGE TO SEAL HOLES AND MAINTAIN IN GOOD REPAIR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DIRTY WALLS AND DIRT ON THE FLOOR IN THE TOILET ROOM. INSTRUCTED THE PERSON IN CHARGE TO DETAIL CLEAN AND MAINTAIN.",41.9976267608135,-87.6895838031904,PAN MAHAL,2353 W DEVON AVE,POINT (-87.6895838031904 41.9976267608135),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Ibrahim Brother Bazar,2023-09-13,Pass,TRUE,FALSE,FALSE,2729 W Devon Ave,CHICAGO,IL,60659.0,"51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED FACILITY WITHOUT A SERVICE SINK. INSTRUCTED THE PERSON IN CHARGE TO PROVIDE FOR PROPER DISPOSAL OF DIRTY MOP WATER AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED TRASH RECEPTACLE IN THE EMPLOYEE TOILET ROOM IN THE REAR. INSTRUCTED THE PERSON IN CHARGE TO PROVIDE A COVERED TRASH RECEPTACLE FOR THE EMPLOYEE TOILET ROOM AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MULTIPLE HOLES THROUGHOUT CEILING PANELS IN THE REAR WAREWASHING AREA. INSTRUCTED THE PERSON IN CHARGE TO SEAL HOLES AND MAINTAIN IN GOOD REPAIR.",41.9974719136951,-87.6983649831795,IBRAHIM BROTHER BAZAR,2729 W DEVON AVE,POINT (-87.6983649831795 41.9974719136951),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Kubba Mosul L.L.C.,2023-03-17,Pass,TRUE,FALSE,FALSE,2808 W Touhy Ave,CHICAGO,IL,60645.0,54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED REAR ALLEY LEADING TO GARBAGE WITH AN ACCUMULATION OF CLUTTER. REMOVE ALL UNECESSARY ITEMS TO PREVENT INSECT AND RODENT HARBORAGE.,42.0121658476372,-87.7001350466206,KUBBA MOSUL LLC,2808 W TOUHY AVE,POINT (-87.7001350466206 42.0121658476372),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Todd Appel Bar And Cocktail,2022-12-30,Pass,TRUE,FALSE,FALSE,5868 N Lincoln Ave,CHICAGO,IL,60659.0,,41.9880596759164,-87.703704451813,TODD APPEL BAR AND COCKTAIL,5868 N LINCOLN AVE,POINT (-87.703704451813 41.9880596759164),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Rahmat Grocery & Zabiha Halal Meat,2022-11-29,Pass,TRUE,FALSE,FALSE,2158 W Devon Ave,CHICAGO,IL,60659.0,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CARDBOARD USED AS LINER ON SHELVING UNIT IN WALK-IN COOLER LOCATED IN THE REAR. INSTRUCTED THE PERSON IN CHARGE TO REMOVE ALL CARDBOARD FROM SHELVING UNIT. FOOD AND NON-FOOD CONTACT SURFACES MUST BE SMOOTH AND EASILY CLEANABLE.",41.9979236119202,-87.6849531063857,RAHMAT GROCERY ZABIHA HALAL MEAT,2158 W DEVON AVE,POINT (-87.6849531063857 41.9979236119202),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
"Aleteia, Inc.",2022-05-06,Pass,TRUE,FALSE,FALSE,2750 W Devon Ave,CHICAGO,IL,60659.0,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS INSIDE BOILER ROOM IN REAR AREA.",41.9976770766517,-87.6992489781624,ALETEIA INC,2750 W DEVON AVE,POINT (-87.6992489781624 41.9976770766517),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Anmol Meat & Grocery,2022-01-11,Pass,FALSE,TRUE,FALSE,2906-2910 W Devon Ave,CHICAGO,IL,60659.0,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: INSTRUCTED TO PROVIDE THERMOMETER VISIBLE INSIDE WALK-IN COOLER. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: INSTRUCTED TO RODENT PROOF BOTTOM OF FRONT ENTRANCE DOOR AND BOTTOM DOOR OF PRODUCE WALK-IN COOLER IN REAR AREA. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: NOTED KIFE STORED INBETWEEN WALL AND 3 COMPARTMENT SINK. INSTRUCTED TO PROVIDE (MAGNETIC) KNIFE RACK FOR PROPER KNIFE STORAGE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BACKFLOW PREVENTER DEVICE NOT LOCATED AT MOPSINK.                 INSTRUCTED TO INSTALL SO THAT IT CAN BE LOCATED TO BE SERVICED AND MAINTAINED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO REPLACE MISSING CEILING TILE INSIDE EMPLOYEE WASHROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN AND MAINTAIN WALL WITH DRIED SPILLAGE BEHIND/ABOVE 3 COMPARTMENT SINK.",41.9976208212622,-87.7023932524334,ANMOL MEAT GROCERY,29062910 W DEVON AVE,POINT (-87.7023932524334 41.9976208212622),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Hello Cherry Asian Grocery,2022-01-05,Pass,TRUE,FALSE,FALSE,6354 N Oakley Ave,CHICAGO,IL,60659.0,51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BACKFLOW PREVENTER DEVICE NOT LOCATED AT MOPSINK.       INSTRUCTED TO INSTALL SO THAT IT CAN BE LOCATED TO BE SERVICED AND MAINTAINED.,41.997565216290300,-87.68758542129,HELLO CHERRY ASIAN GROCERY,6354 N OAKLEY AVE,POINT (-87.68758542129 41.997565216290305),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Rangoon Burma Grocery Store,2021-11-15,Pass,TRUE,FALSE,FALSE,6347 N Rockwell St,CHICAGO,IL,60659.0,,41.9972224520691,-87.6945993001697,RANGOON BURMA GROCERY STORE,6347 N ROCKWELL ST,POINT (-87.6945993001697 41.9972224520691),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Gopuff,2018-07-19,Pass,TRUE,FALSE,FALSE,2408 W Jarvis Ave,CHICAGO,IL,60645.0,,42.0160080838401,-87.6906284146178,GOPUFF,2408 W JARVIS AVE,POINT (-87.6906284146178 42.0160080838401),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Mibamyittar,2018-01-25,Pass,TRUE,FALSE,FALSE,6342 N Washtenaw Ave,CHICAGO,IL,60659.0,,41.9970632367505,-87.6973291042037,MIBAMYITTAR,6342 N WASHTENAW AVE,POINT (-87.6973291042037 41.9970632367505),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Devon Store,2017-12-12,Pass,TRUE,FALSE,FALSE,2144 W Devon Ave,CHICAGO,IL,60659.0,,41.997932538539,-87.6843632955796,DEVON STORE,2144 W DEVON AVE,POINT (-87.6843632955796 41.997932538539),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Walgreen #13454,2017-11-07,Pass,TRUE,FALSE,FALSE,6140 N Western Ave,CHICAGO,IL,60659.0,,41.9934910288913,-87.689891671999,WALGREEN 13454,6140 N WESTERN AVE,POINT (-87.689891671999 41.9934910288913),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
First Wheel Marathon,2017-01-05,Pass,TRUE,FALSE,FALSE,5601 N Lincoln Ave,CHICAGO,IL,60659.0,,41.9832497098646,-87.6950780383342,FIRST WHEEL MARATHON,5601 N LINCOLN AVE,POINT (-87.6950780383342 41.9832497098646),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Anmol Pan House,2015-07-15,Pass,TRUE,FALSE,FALSE,2504 W Devon Ave,CHICAGO,IL,60659.0,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Caulk around exposed hand sink, and 3 compartment sink in state of disrepair, shall be repaired/replaced.  Cooler shelving/racks that had peeling paint/rust, shall be repaired/replaced. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Non food contact surfaces of cooler shelving/racks not clean, need detailed cleaning(crevices).Cooler door tracks not clean, need detailed cleaning. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Floors under 3 compartment sink, rear storage shelving not clean, need detailed cleaning(corners). | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Walls, ceiling in kitchen area, and bathroom that had peeling paint, gaps, holes, shall be repaired/sealed. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Missing light shield in display cooler, shall be provided. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: Stock items must be stored six inches off of floor to prevent pest harborage.",41.997793234039900,-87.6925575242897,ANMOL PAN HOUSE,2504 W DEVON AVE,POINT (-87.6925575242897 41.997793234039904),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Baba Bazar Cash & Carry,2014-12-08,Pass,TRUE,FALSE,FALSE,2044 W Devon Ave,CHICAGO,IL,60659.0,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REPLACE BROKEN DOOR KNOB AT THE RESTROOM DOOR. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPAIR HOLE AT THE WALL ON THE LEFT HAND SIDE OF THE TOILET INSIDE THE RESTROOM TO PREVET PEST ENTRY. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST PROVIDE A BACK FLOW PREVENTION DEVICE FOR THE MOP SINK IN THE REAR CORNER.",41.997975012275500,-87.6819261134666,BABA BAZAR CASH CARRY,2044 W DEVON AVE,POINT (-87.6819261134666 41.997975012275504),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Q & H Grocery,2014-12-04,Pass,FALSE,TRUE,FALSE,2408 W Bryn Mawr Ave,CHICAGO,IL,60659.0,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST CLEAN, REMOVE PEELING PAINT AND REPAINT WINDOW SILL AT WALL ACROSS FROM THE MOP SINK. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR LEAKY FAUCET BASE AT THE 3-COMP SINK.",41.9832762533201,-87.6898447576651,Q H GROCERY,2408 W BRYN MAWR AVE,POINT (-87.6898447576651 41.9832762533201),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
Chinese Yan Bian Herbs,2014-12-03,Pass,TRUE,FALSE,FALSE,5812 N Lincoln Ave,CHICAGO,IL,60659.0,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN AND SANITIZE BOTTOM SHELF OF THE BEIGE REFRIGERATOR IN THE REAR KITCHEN AREA.  MUST DEFROST WHITE FREEZER TO REMOVE EXCESSIVE ACCUMULATION OF FROST AND ICE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST CLEAN AND REMOVE EXCESSIVE DUST ACCUMULATION ON THE CEILING VENT IN THE HALLWAY LEADING TO THE REAR AREA.",41.9869951252137,-87.7019119318071,CHINESE YAN BIAN HERBS,5812 N LINCOLN AVE,POINT (-87.7019119318071 41.9869951252137),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
My Choice Wholesale And Retail,2013-12-10,Pass,TRUE,FALSE,FALSE,6410 N Oakley Ave,CHICAGO,IL,60645.0,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALL ALONG FRONT WINDOWS, LEF AND RIGHT WALL, HAVE OPENING , AND GAPS.  MUST FILL IN GAPS AND CREVICES. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: MUST PROVIDE SELF CLOSING DEVICE ON TOILET ROOM DOOR. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REAR CLOSET ROOM HAVE UNNECESSARY ARTICLES AND CLUTTER. MUST STORE ALL ITEMS SIX INCHES OFF FLOOR AND AWAY FROM WALLS.",41.9981436435114,-87.6876043467532,MY CHOICE WHOLESALE AND RETAIL,6410 N OAKLEY AVE,POINT (-87.6876043467532 41.9981436435114),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,
