DBA Name,Address,IS_JUNK_STORE,IS_REAL_GROCERY,HAS_PRODUCE_FLAG,City,State,Zip,Inspection Date,Results,Violations,Latitude,Longitude,DBA_NAME_CLEAN,ADDRESS_CLEAN,geometry,index_right,Community,shape_area,area_num_1,AreaNumber,shape_len,IS_REVIEWED_REAL,REVIEW_NOTES,Action,Notes
Devon Zabiha Market,2907 W Devon Ave,FALSE,TRUE,TRUE,CHICAGO,IL,60659.0,2024-12-31,Pass W/ Conditions,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO MANAGER WITH A VALID CITY OF CHICAGO FOOD CERTIFICATE ON SITE AT TIME OF INSPECTION. MANAGER WITH MANAGER TRAINING LETTER PRESENT DATED JUNE 15, 2024, BUT NO CITY OF CHICGAO CERTIFICATE PRESENT. INSTRUCTED CURRENT PERSON IN CHARGE THAT A MANAGER WITH A VALID CITY OF CHICAGO FOOD CERTIFICATE MUST BE PRESENT DURING ALL HOURS OF OPERATION WHILE TCS FOODS SUCH AS RAW BEEF AND CHICKEN ARE HANDLED AND SERVED. PRIORITY FOUNDATION VIOLATION, #7-38-012. CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO CLEAN UP PROCEDURE OR KIT FOR VOMITING AND DIARRHEAL EVENTS AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE AND PROVIDE THE CLEANING SUPPLIES KIT. PRIORITY FOUNDATION VIOLATION, 7-38-005. CITATION ISSUED. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: 3-305.11 - OBSERVED BOXES OF FOOD AND DRY GOOD STORED ON THE FLOOR IN THE MAIN STORE AREA AS WELL AS REAR PREP AREA. INSTRUCTED TO ELEVATE ALL FOOD ITEMS AT LEAST 6 INCHES OFF THE FLOOR. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15 - OBSERVED HAND SINK AT FRONT PREPARATION AREA LEAKING FROM RIGHT SIDE/HOT WATER HANDLE WHEN IN USE. INSTRUCTED TO SERVICE AND MAINTAIN HAND SINK IN GOOD REPAIR.",41.9974013703903,-87.7023853822781,DEVON ZABIHA MARKET,2907 W DEVON AVE,POINT (-87.7023853822781 41.9974013703903),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,,,
Farm Super Market,2255-2257 W Devon Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60659.0,2023-01-13,Pass,,41.9976681840365,-87.6871472506015,FARM SUPER MARKET,22552257 W DEVON AVE,POINT (-87.6871472506015 41.9976681840365),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,,,
Fresh Farms International,2626 W Devon Ave,FALSE,TRUE,TRUE,CHICAGO,IL,60659.0,2022-04-01,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: INSTRUCTED TO PROVIDE HANDWASHING SIGNAGE AT HANDSINK IN REAR PRODUCE PREP AREA. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: INSTRUCTED TO RODENT PROOF BOTTOM OF FRONT ENTRANCE/EXIT DOOR AND IN REAR EXIT DOOR. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: NOTED KNIVES STORED IN BETWEEN PREP TABLE. INSTRUCTED TO PROPERLY STORE IN A KNIFE RACK OR MAGNETIC KNIFE STRIP TO PREVENT CONTAMINATION (IN JUICE PREP AREA AND IN PRODUCE PREP AREA). | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN INTERIOR SURFACES OF MICROWAVE OVEN WITH HEAVY DRIED SPILLAGE IN JUICE PREP AREA AND IN REAR PRODUCE PREP AREA) | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: TOILET ROOM RECEPTACLE MUST BE COVERED INSIDE WASHROOM. INSTRUCTED TO PROVIDE COVER/LID. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN AND MAINTAIN FLOORS ALONG THE WALLS AND IN ALL CORNERS IN FRONT SERVICE/DISPLAY AREA AND IN REAR DRY STORAGE AREA. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED TO REPLACE MISSING AND CRACKED/BROKEN LIGHTSHIELDS INSIDE PRODUCE WALK-IN COOLER IN REAR. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: FOOD HANDLERS WITH INCOMPLETE PROOF OF FOOD HANDLER TRAINING CERTIFICATE.  INSTRUCTED TO PROVIDE CERTIFICATE FOR EACH EMPLOYEE",41.997735909101,-87.6959288804877,FRESH FARMS INTERNATIONAL,2626 W DEVON AVE,POINT (-87.6959288804877 41.997735909101),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,,,
Fresh Zabiha Halal Super Market,2650 W Devon Ave,TRUE,FALSE,TRUE,CHICAGO,IL,60659.0,2021-12-15,Pass W/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO VOMIT AND DIARRHEA CLEAN UP KIT AND PROCEDURE ON PREMISES. INSTRUCTED TO PROVIDE ALL NECESSARY SUPPLIES AS OUTLINED IN POLICY. PRIORITY FOUNDATION. 7-38-005.  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED PINK MINERAL BUILD UP INSIDE OF ICE MACHINE SHOOT. MUST DETAIL CLEAN. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED PACKAGED BASMATI RICE AND FLOUR ON SHELVES WITHOUT ANY LABEL. INSTRUCTED TO PROVIDE A LABEL WITH THE NAME OF PRODUCT, ADDRESS AND NET QUANTITY.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST DETAIL CLEAN AND MAINTAIN DIRTY CUTTING BOARDS WITH DARK STAINS AND DEEP GROOVES. | 52. SEWAGE & WASTE WATER PROPERLY DISPOSED - Comments: OBSERVED PIPE CONNECTED TO AIR CONDITIONING UNIT THAT WAS GOING INTO HAND WASHING SINK IN REAR. MUST REMOVE PIPE FROM HAND WASHING SINK.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED PEELING PAINT ON WALLS AND CEILINGS IN WALK IN FREEZER. MUST SCRAPE/REPAINT FOR SMOOTH AND EASY CLEANABILTIY.  | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED EXPIRED FOOD HANDLER CERTIFICATES DURING INSPECTION. INSTRUCTED TO PROVIDE FOOD HANDLER TRAINING FOR CURRENT EMPLOYEES.",41.997719324964,-87.6968098639641,FRESH ZABIHA HALAL SUPER MARKET,2650 W DEVON AVE,POINT (-87.6968098639641 41.997719324964),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,,,
Himalaya Grocers Inc.,2522 W Devon Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60659.0,2014-12-15,Out Of Business,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REPAIR BOTTOM LEFT HADN SIDE OF THE WALK-IN COOLER SO AS TO BE SMOOTH AND EASILY CLEANABLE AT ALL TIMES.  MUST PAINT/OR SEAL THE RAW WOODEN SHELVING STORAGE RACKS ACROSS FROM THE WALK-IN COOLER SO AS TO BE SMOOTH AND EASILY CLEANABLE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN AND SANITIZE TOP EXTERIOR DOOR OF THE ICE BOX FREEZER ACROSS FROM THE WALK-IN COOLER TO REMOVE GRIME AND DIRT BUILD-UP AND THE EXTERIOR OF THE WALK-IN COOLER DOOR TO REMOVE SAME AS STATED ABOVE.  MUST DEFROST ALL ICE BOX FREEZERS ON PREMISES TO REMOVE ICE/FROST BUILD-UP. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST REPAIR BROKE AND MISSING FLOOR TILES IN THE HALLWAY LEADING TO THE RESTROOM IN THE BACK AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPLACE ALL WATER STAINED AND DAMAGED CEILING TILES IN THE REAR AREA IN FRONT OF THE WALK-IN COOLER.  MUST REPAIR BROKEN WALL UNDER THE METAL DRAIN BOARD IN THE BACK AREA.  MUST DETAIL CLEAN AND SANITIZE DUST FAN COVERS INSIDE THE WALK-IN COOLER AT THE CEILING. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST ADJUST TEMPERATURE VALVE AT THE RESTROOM HAND SINK.  MUST REPAIR LEAK FAUCET BASE AT THE 3-COMP SINK.  | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: MUST PROVIDE A WORKING THERMOMETER FOR THE 2-SLIDING DOOR COCA-COLA AND MILK COOLER.",41.9977812592342,-87.6933165601189,HIMALAYA GROCERS INC,2522 W DEVON AVE,POINT (-87.6933165601189 41.9977812592342),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,,,
Lasani Zabiha Meat & Grocery,2445 W Devon Ave,FALSE,TRUE,TRUE,CHICAGO,IL,60659.0,2022-07-11,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CUTTING BOARD IN MEAT PREPARATION AREA WITH DEEP GROOVES AND DARK STAINS. INSTRUCTED TO RESURFACE OR REPLACE AND MAINTAIN SMOOTH, CLEANABLE SURFACES. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED NO BACKFLOW PREVENTION DEVICE ON THE WATER LINE TO UTILITY SINK LOCATED IN REAR NEAR EMPLOYEE TOILET ROOM. INSTRUCTED TO PROVIDE BACKFLOW PREVENTION DEVICE LOCATED SO THAT IT MAY BE SERVICED AND MAINTAINED.   | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DUST ACCUMULATION ON THE VENT COVER IN THE EMPLOYEE TOILET ROOM LOCATED IN THE REAR. INSTRUCTED TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DIRTY FLOORS WITH FOOD DEBRIS/SPILLS THROUGHOUT MEAT PREPARATION AREA. INSTRUCTED MANAGER TO DETAIL CLEAN AND MAINTAIN",41.997592016838,-87.6916681218854,LASANI ZABIHA MEAT GROCERY,2445 W DEVON AVE,POINT (-87.6916681218854 41.997592016838),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,,,
Madina Grocers Inc.,2507 W Devon Ave,FALSE,TRUE,TRUE,CHICAGO,IL,60659.0,2023-12-18,Pass,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO THERMOMETERS CONSPICUOUSLY PLACED IN ANY OF THE REACH-IN COOLERS IN THE FRONT OF THE ESTABLISHMENT. INSTRUCTED THE PERSON IN CHARGE TO PROVIDE THERMOMETERS FOR ALL COLD HOLDING EQUIPMENT AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED NO BACKFLOW PREVENTION DEVICE FOR THE UTILITY SINK NEAR THE COMPARTMENT SINK IN THE REAR. INSTRUCTED  TO PROVIDE A PERSON IN CHARGE TO PROVIDE A BACKFLOW PREVENTION DEVICE LOCATED SO THAT IT MAY BE SERVICED AND MAINTAINED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED HOLES IN CEILING PANELS ABOVE SHELVING UNITS IN THE REAR DRY STORAGE AREA. INSTRUCTED THE PERSON IN CHARGE TO SEAL HOLES AND MAINTAIN IN GOOD REPAIR. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED NO MECHANICAL VENTILATION IN THE EMPLOYEE TOILET ROOM LOCATED IN THE REAR. INSTRUCTED THE PERSON IN CHARGE TO PROVIDE MECHANICAL VENTILATION OF SUFFICIENT CAPACITY AS REQUIRED BY LAW.",41.9975718944239,-87.69263305088,MADINA GROCERS INC,2507 W DEVON AVE,POINT (-87.69263305088 41.9975718944239),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,,,
Mahireen Grocery Store,6351 N Claremont Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60659.0,2019-03-29,Out Of Business,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO CLEAN UP PROCEDURE FOR VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE CLEAN UP PROCEDURE AND CLEANING SUPPLIES KIT.   PRIORITY FOUNDATION 7-38-005 NO CITATION ISSUED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO REMOVE DUST BUILD-UP ON THE CEILING VENT COVER INSIDE THE WASHROOM. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED TO PROVIDE LIGHT SHIELD ON THE LIGHT BULBS ABOVE THE FREEZER. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: VENTILATION INSIDE THE WASHROOM NOT WORKING. INSTRUCTED TO REPAIR.",41.9974361647775,-87.6885058378549,MAHIREEN GROCERY STORE,6351 N CLAREMONT AVE,POINT (-87.6885058378549 41.9974361647775),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,,,
Mehrab Supermarket,2433 W Devon Ave,FALSE,TRUE,TRUE,CHICAGO,IL,60659.0,2025-02-24,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED 1/4 INCH GAP AT REAR EXIT DOOR SWEEP. MUST RODENT PROOF SAID DOOR AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 3-COMPARTMENT SINK MISSING STOPPERS. MUST PROVIDE ADDITIONAL STOPPERS FOR 3-COMPARTMENT SINK. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: CEILING LIGHTS NOT WORKING ABOVE 3-COMPARTMENT SINK. INSTRUCTED MANAGER MUST REPLACE WITH WORKING CEILING LIGHT BULBS.",41.9975994478252,-87.6911627011657,MEHRAB SUPERMARKET,2433 W DEVON AVE,POINT (-87.6911627011657 41.9975994478252),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,,,
"Morelia Supermarket, Inc.",7300 N Western Ave,FALSE,TRUE,TRUE,CHICAGO,IL,60645.0,2024-09-09,Pass W/ Conditions,"14. REQUIRED RECORDS AVAILABLE: SHELLSTOCK TAGS, PARASITE DESTRUCTION - Comments: NO 90 DAY SHELLFISH TAGS FOR FRESH OYSTERS SOLD ON PREMISES. INSTRUCTED MANAGER MUST PROVIDE 90 DAY SHELLFISH TAGS ON PREMISES FOR ALL FRESH SHELLFISH SOLD ON PREMISES. PRIORITY FOUNDATION 7-38-005. ALL FRESH OYSTERS VOLUNTARILY DISCARDED. WEIGHT- 3 LBS, VALUED AT $15.00. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: NO COVERED TRASH RECEPTACLES IN WOMENS WASHROOM. MUST PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FLOOR TILES DAMAGED/MISSING AT MEAT PREP AREA AROUND 3-COMPARMENT SINK. MUST REPAIR DAMAGED FLOOR/MAKE FLOOR SMOOTH AND EASILY CLEANABLE AT SAID LOCATION.",42.0141839828524,-87.6903783498199,MORELIA SUPERMARKET INC,7300 N WESTERN AVE,POINT (-87.6903783498199 42.0141839828524),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,,,
Nohadra Grocery,2959 W Devon Ave,FALSE,TRUE,TRUE,CHICAGO,IL,60659.0,2020-09-28,Pass W/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON THE PREMISES. MANAGEMENT INSTRUCTED TO PROVIDE A SIGNED EMPLOYEE HEALTH POLICY FOR EMPLOYEES. PRIORITY FOUNDATION VIOLATION 7-38-010,NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO PROCEDURE/PLAN FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE AND MAINTAIN REQUIRED PROCEDURE/PLAN AND APPROPRIATE SUPPLIES OR KIT. (NECESSARY ITEMS AT A MINIMUM: GLOVES, FACE MASKS, DISPOSABLE MOPS AND APPROPRIATE SANITIZER/SPRAY THAT IS EFFECTIVE AGAINST NOROVIRUS). PRIORITY FOUNDATION VIOLATION 7-38-005,NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SINK LOCATED AT REAR NEXT TO THE 3-COMPARTMENT SINK.MUST INSTALL AND MAINTAIN HAND SINK SUPPLIED WITH HOT AND COLD RUNNING WATER WITH SOAP AND HAND PAPER TOWELS.PRIORITY FOUNDATION VIOLATION 7-38-030(C),NO CITATION ISSUED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: PREPACKAGED FOODS (PASTRIES,SWEET TREATS ETC) ON DISPLAY NOT PROPERLY LABELED. MUST LABEL PACKAGES WITH FOOD NAME, INGREDIENTS, NET CONTENTS, SOURCE AND LIST OF ALLERGENS. PRIORITY FOUNDATION VIOLATION 7-38-005,NO CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED DAMAGED WEATHER STRIP WITH GAP AT BOTTOM RIGHT CORNER AT FRONT ENTRANCE DOOR.MUST MAKE AND MAINTAIN DOOR TIGHT FITTING ALL ACROSS THE BOTTOM TO PREVENT PEST ENTRY.",41.9973668669202,-87.7044502777975,NOHADRA GROCERY,2959 W DEVON AVE,POINT (-87.7044502777975 41.9973668669202),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,,,
Q & H Grocery,2408 W Bryn Mawr Ave,TRUE,FALSE,FALSE,CHICAGO,IL,60659.0,2014-12-04,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST CLEAN, REMOVE PEELING PAINT AND REPAINT WINDOW SILL AT WALL ACROSS FROM THE MOP SINK. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR LEAKY FAUCET BASE AT THE 3-COMP SINK.",41.9832762533201,-87.6898447576651,Q H GROCERY,2408 W BRYN MAWR AVE,POINT (-87.6898447576651 41.9832762533201),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,,,
Target Store # T-2079,2112 W Peterson Ave,FALSE,TRUE,TRUE,CHICAGO,IL,60659.0,2024-05-24,Pass,,41.9907292179606,-87.6829794535986,TARGET STORE T2079,2112 W PETERSON AVE,POINT (-87.6829794535986 41.9907292179606),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,,,
Ted'S Fresh Market Llc,2840 W Devon Ave,FALSE,TRUE,TRUE,CHICAGO,IL,60659.0,2024-10-25,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: GAP OF 1/4"" TO 1/2"" AT REAR DELIVERY DOOR(TOP BOTTOM AND IN BETWEEN DOORS.REPAIR ISSUE | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: MUST STORE WIPING CLOTHS IN PREP AREAS IN SANITIZER BUCKET BETWEEN USES TO PREVENT CROSS CONTAMINATION IN BUTCHER AND DELI AREAS. INSTRUCTED TO MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments:  MUST NOT USE MILK CRATES AS A MEANS OF ELEVATION FOR STORED ITEMS. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments:  NO BACK FLOW PREVENTION DEVICE PROVIDED AT REAR ICE MACHINE WATER LINE,AT PREP/STORAGE AREA. MUST INSTALL SO BACK FLOW PREVENTION DEVICE MAY BE LOCATED TO BE SERVICED AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments:  .EMPLOYEES BAG,SWEATER ETC STORED AT REAR FOOD STORAGE MUST BE REMOVED,INSTRUCTED TO PROVIDE A SEPARATE AREA/LOCKER FOR EMPLOYEE PERSONAL ITEMS. NO EMPLOYEE PERSONAL ITEMS MUST BE STORED IN PREP AREA OR FOOD STORAGE AREA. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: ADDITIONAL FOOD HANDLER TRAINING CERTIFICATE MUST BE PROVIDED ON SITE,INSTRUCTED TO PROVIDE",41.9976417013741,-87.701260281131,TEDS FRESH MARKET LLC,2840 W DEVON AVE,POINT (-87.701260281131 41.9976417013741),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,,,
Wardah Halal Meat And Grocery Inc.,2753 W Devon Ave,TRUE,FALSE,TRUE,CHICAGO,IL,60659.0,2021-10-27,Pass W/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: 2-501.11  OBSERVED NO CLEAN UP SUPPLIES ON THE PREMISES TO RESPOND TO A VOMIT OR DIARRHEAL EVENT. MANAGEMENT INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION 7-38-005. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: 3-305.12   MUST PROVIDE STORAGE SHELVES IN THE WALK-IN COOLER TO STORE FOOD OFF OF THE FLOOR.",41.9974580270056,-87.6992149058397,WARDAH HALAL MEAT AND GROCERY INC,2753 W DEVON AVE,POINT (-87.6992149058397 41.9974580270056),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,,,
World Fresh Market,2434-2438 W Devon Ave,FALSE,TRUE,TRUE,CHICAGO,IL,60659.0,2023-05-03,Pass W/ Conditions,36. THERMOMETERS PROVIDED & ACCURATE - Comments: FOUND NO FOOD STEM THERMOMETER AT PREMISES. PRIORITY FOUNDATION. CITATION ISSUED.7-38-005. MUST PROVIDE FOOD STEM THERMOMETER. STEM THERMOMETER WAS PROVIDED BY THE END OF INSPECTION.,41.9978179259567,-87.6912518855699,WORLD FRESH MARKET,24342438 W DEVON AVE,POINT (-87.6912518855699 41.9978179259567),1.0,WEST RIDGE,98429094.8621,2.0,2.0,43020.6894583,,,,
