DBA Name,Address,IS_JUNK_STORE,IS_REAL_GROCERY,HAS_PRODUCE_FLAG,City,State,Zip,Inspection Date,Results,Violations,Latitude,Longitude,DBA_NAME_CLEAN,ADDRESS_CLEAN,geometry,index_right,Community,shape_area,area_num_1,AreaNumber,shape_len,IS_REVIEWED_REAL,REVIEW_NOTES,Action,Notes
Mariano'S #8534,1500 N Clybourn Ave,FALSE,TRUE,TRUE,CHICAGO,IL,60610.0,2025-03-24,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED THE LOWER SHELVING UNITS IN THE COFFEE PREP AREA WORN AND EXPOSED PRESSED WOOD. INSTRUCTED TO REPAIR AS A MEANS OF BEING ABLE TO CLEAN AND MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED THE LEFT SLIDING DOOR IN THE MEAT DEPARTMENT AREA WHERE THE GROUND BEED IS HELD FALLS LOOSE FROM THE TRACKS OF THE UNIT. INSTRUCTED TO REPAIR AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED THE FLOORS IN THE FOLLOWING AREAS WITH A BUILD UP OF DIRT AND DEBRIS ON THE FLOOR AND OR UNDER THE SHELVING UNITS: THE FLOOR OF THE PERISHABLE WALK IN FREEZER. THE BAKERY DISH WASHING AREA FLOOR UNDER AND AROUND DISH WASHING UNIT AND IN CORNERS. THE FLOOR OF THE DELI WALK IN AREA UNDER THE SHELVING UNITS. INSTRUCTED TO CLEAN AND MAINTAIN ALL AREAS. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED THE SIDES OF THE COOKING EQUIPMENT IN THE REAR OF THE HOT PREP AREA WITH GREASE AND SPILLAGE ALONG THE SIDES OF THE EQUIPMENT AND THE WALL AREAS BEHIND IT. INSTRUCTED TO CLEAN AND MAINTAIN ALL. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE WALL DAMAGED AND OPEN AT THE ENTRY OF THE MEAT AREA IN THE REAR. INSTRUCTED TO SEAL/REPAIR WALL AS A MEANS OF PREVENTING POSSIBLE PEST AND OR INSECT ACTIVITY. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE FLOOR PANELS IN THE REAR WALK IN FREEZER COMING LOOSE FROM THE FLOOR. INSTRUCTED TO REPAIR AND MAINTAIN AS A MEANS OF BEING ABLE TO KEEP CLEAN AND MAINTAIN AS WELL AS REPAIR TO PREVENT TRIP HAZARD. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE FLOORS IN THE FOLLOWING AREAS IN NEED OF CLEANING AND MAINTAINING. THE COFFEE DRINK AREA IN THE CORNERS ALONG THE WALLS. THE FLOOR IN THE CAKE DECORATING AREA AS WELL AS BETWEEN THE BAKERY SHOWCASE DISPLAYS. INSTRUCTED TO CLEAN AND MAINTAIN ALL AREAS.",41.9085601353684,-87.6464526857252,MARIANOS 8534,1500 N CLYBOURN AVE,POINT (-87.6464526857252 41.9085601353684),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,
North Loop Market,300 N State St,FALSE,TRUE,TRUE,CHICAGO,IL,60654.0,2024-09-12,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED THE LOWER REACH IN UNIT NEAR THE MEAT SLICERS GASKET SEAL COMING LOOSE FROM THE DOOR OF THE UNIT.  INSTRUCTED TO REPAIR AND MAINTAIN.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED THE LOWER SHELVING IN THE FRONT FOOD SERVICE AREA WITH A BUILD UP OF DIRT AND SMALL DEBRIS.  INSTRUCTED TO CLEAN AND MAINTAIN AREA AS A MEANS OF PREVENTING POSSIBLE PEST AND OR INSECT FEEDING.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MILK CRATES BEING USED TO STORE ITEMS IN THE DEEP FREEZER AND WALK IN. INSTRUCTED TO REMOVE ALL CRATES, PROVIDE PROPER SHELVING TO ELEVATE ITEMS AT LEAST SIX INCHES FROM THE FLOOR.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED A BUILD UP OF DIRT AND SPILLAGE UNDER THE REAR STORAGE SHELVING.  INSTRUCTED TO RAISE SHELVING AT LEAST SIX INCHES FROM THE FLOOR, CLEAN AND MAINTAIN AREA.",41.8875578728129,-87.6281530646721,NORTH LOOP MARKET,300 N STATE ST,POINT (-87.6281530646721 41.8875578728129),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,
Potash Bros. Supermarket,1525 N Clark St,FALSE,TRUE,TRUE,CHICAGO,IL,60610.0,2024-06-28,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED PAPER USED AS SHELF LINER ON GREEN SHELF IN FIRST FLOOR PREP AREA OUTSIDE OF DISHROOM. INSTRUCTED TO REMOVE PAPER FROM SHELVES, NON FOOD CONTACT SURFACES SHALL BE SMOOTH FOR EASE OF CLEANABILITY. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED NON WORKING MECHANICAL VENTILATION IN FIRST EMPLOYEE ALL GENDER WASHROOM. INSTRUCTED TO REPAIR NON WORKING MECHANICAL VENTILATION IN FIRST FLOOR EMPLOYEE ALL GENDER WASHROOM. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED DUST ON CEILING VENT COVER ABOVE PREP TABLE IN FIRST FLOOR PREP AREA( DELI AND HOT HOLDING AREA). INSTRUCTED TO CLEAN CEILING VENT COVER IN SAID AREA AND MAINTAIN.",41.9101179448874,-87.6314908914178,POTASH BROS SUPERMARKET,1525 N CLARK ST,POINT (-87.6314908914178 41.9101179448874),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,
Riverside Market,1240 N Halsted St,TRUE,FALSE,FALSE,Chicago,IL,60642.0,2024-02-27,Pass W/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO CLEAN-UP SUPPLIES ON THE PREMISES TO RESPOND TO A VOMIT OR DIARRHEAL EVENT.  MANAGEMENT INSTRUCTED TO PROVIDE.  PRIORITY FOUNDATION VIOLATION 7-38-005. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: NO COVERED WASTE RECEPTACLE PROVIDED IN THE WASHROOM.  MANAGEMENT INSTRUCTED TO PROVIDE. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: THE WASHROOM DOOR LACKS A SELF-CLOSING DOOR DEVICE.  MANAGEMENT INSTRUCTED TO INSTALL.",41.9047069631444,-87.6482703647429,RIVERSIDE MARKET,1240 N HALSTED ST,POINT (-87.6482703647429 41.9047069631444),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,
Target Store T-2613,1200 N Larrabee St,FALSE,TRUE,TRUE,CHICAGO,IL,60610.0,2024-10-03,Pass W/ Conditions,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED MANAGER ON SITE WITHOUT VALID CITY OF CHICAGO FOOD SERVICE MANAGER CERTIFICATION WHILE TCS FOODS (PASTRIES,SANDWICHES,MILK) ARE BEING PREPARED AND SERVED. INFORMED THAT FACILITY MUST HAVE A CERTIFIED MANAGER ON SITE AT ALL TIMES WHILE FACILITY IS OPEN AND OPERATING. PRIORITY FOUNDATION VIOLATION 7-38-012 CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 0BSERVED A BUILD UP OF DEBRIS ON THE FLOORS OF ALL THE LARGE WALK IN UNITS IN THE REAR 2A STORAGE AREAS.  INSTRUCTED TO CLEAN AND MAINTAIN ALL AREAS.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED A HEAVY BUILD UP OF DUST ON THE REAR AND SIDES OF THE COOKING EQUIPMENT IN THE STARBUCKS AREA.  INSTRUCTED TO CLEAN AND MAINTAIN ALL EQUIPMENT AND NON COOKING EQUIPMENT.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE FLOOR AREAS IN THE REAR DRY STORAGE AREAS WITH A HEAVY BUILD UP OF DIRT AND DEBRIS ON THE FLOORS UNDER THE SHELVING UNITS AS WELL AS SPILLAGE FROM BUSTED SODA BOTTLES WHERE SODAS ARE STORED.  INSTRUCTED TO CLEAN AND MAINTAIN ALL AREAS AS A MEANS OF PREVENTING POSSIBLE PEST AND OR INSECT FEEDING, BREEDING AND HARBORING.",41.9037696063775,-87.6433689398758,TARGET STORE T2613,1200 N LARRABEE ST,POINT (-87.6433689398758 41.9037696063775),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,
Target Store T-3207,401 E Illinois St,FALSE,TRUE,TRUE,CHICAGO,IL,60611.0,2024-11-21,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED THE INTERIOR OF THE REACH IN COOLERS IN NEED OF CLEANING. INSTRUCTED TO DETAIL CLEAN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED BLUGING AND DAMAGED FLOOR TILES IN ALL WALK IN COOLERS. INSTRUCTED TO REPAIR TO CREATE A SMOOTH AND EASILY CLEANABLE SURFACE. MUST MAINTAIN AT ALL TIMES.",41.8909436152216,-87.6175405926084,TARGET STORE T3207,401 E ILLINOIS ST,POINT (-87.6175405926084 41.8909436152216),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,
Target Store T-3402,630 N La Salle Dr,FALSE,TRUE,TRUE,CHICAGO,IL,60654.0,2025-01-17,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FOOD DEBRIS ON FLOORS, ALONG BASES OF WALLS AND IN CORNERS IN STARBUCKS UNDERNEATH COUNTERS AND INSIDE CABINETS. INSTRUCTED TO CLEAN FLOORS, ALONG BASES OF WALLS AND IN CORNERS IN STARBUCKS UNDERNEATH COUNTERS AND INSIDE CABINETS.",41.8932447738684,-87.6327867038411,TARGET STORE T3402,630 N LA SALLE DR,POINT (-87.6327867038411 41.8932447738684),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,
Trader Joe'S East,44 E Ontario St,FALSE,TRUE,TRUE,CHICAGO,IL,60611.0,2024-04-01,Pass,,41.8934080203942,-87.6264377426347,TRADER JOES EAST,44 E ONTARIO ST,POINT (-87.6264377426347 41.8934080203942),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,
Whole Foods Market,1550 N Kingsbury St,FALSE,TRUE,TRUE,CHICAGO,IL,60642.0,2025-04-04,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: CLEAN THE GREASE AND FOOD DEBRIS ON THE TOP AND REAR LEDGE OF THE ROTISSERIE CHICKEN OVENS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CLEAN THE FLOOR UNDER THE EQUIPMENT IN THE SANDWICH PREP AREA.  CLEAN THE FLOOR OF THE FISH DEPARTMENT WALK-IN FREEZER.",41.9093987878094,-87.6530506978941,WHOLE FOODS MARKET,1550 N KINGSBURY ST,POINT (-87.6530506978941 41.9093987878094),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,
Whole Foods Market,255 E Grand Ave,FALSE,TRUE,TRUE,CHICAGO,IL,60611.0,2025-01-14,Pass,,41.8916898398067,-87.6204441348264,WHOLE FOODS MARKET,255 E GRAND AVE,POINT (-87.6204441348264 41.8916898398067),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,
Whole Foods Market,3 W Chicago Ave,FALSE,TRUE,TRUE,CHICAGO,IL,60654.0,2024-11-01,Pass,"48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: 4-204.113: OBSERVED DAMAGED DATA PLATE ON HIGH TEMPERATURE DISH MACHINE IN FIRST FLOOR DISHWASHING AREA. INSTRUCTED TO PROVIDE AN EASILY ACCESSIBLE AND READABLE DATA PLATE AFFIXED TO THE MACHINE BY THE MANUFACTURER THAT INDICATES THE MACHINE'S DESIGN AND OPERATION SPECIFICATIONS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.12: OBSERVED ICE BUILDUP ON LEFT SIDES OF BOTH CONDENSORS IN GROCERY PREP SPECIALITY WALK IN FREEZER AND BAKERY WALK IN FREEZER. INSTRUCTED TO REMOVE ICE BUILDUP FROM LEFT SIDE BASE OF BOTH CONDENSORS IN SAID WALK IN FREEZERS AND MAINTAIN. OBSERVED FOOD DEBRIS ON FLOOR UNDERNEATH SHELVING UNITS IN REAR HALLWAY OF PRODUCE AREA. INSTRUCTED TO CLEAN FLOORS AND ALONG BASES OF WALLS IN REAR HALLWAY OF PRODUCE AREA UNDERNEATH SHELVING UNITS.",41.8965654033939,-87.6283588300782,WHOLE FOODS MARKET,3 W CHICAGO AVE,POINT (-87.6283588300782 41.8965654033939),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,
